Size, Type, Time
60000, "Built-in", 0.011005
70000, "Sequential", 0.014309
70000, "Parallel", 0.022265
70000, "Built-in", 0.014699
80000, "Sequential", 0.020025
80000, "Parallel", 0.021666
80000, "Built-in", 0.015517
90000, "Sequential", 0.020693
90000, "Parallel", 0.023857
90000, "Built-in", 0.018371
100000, "Sequential", 0.025467
100000, "Parallel", 0.027374
100000, "Built-in", 0.021775
110000, "Sequential", 0.028596
110000, "Parallel", 0.025751
110000, "Built-in", 0.022976
120000, "Sequential", 0.039925
120000, "Parallel", 0.020310
120000, "Built-in", 0.024753
130000, "Sequential", 0.034466
130000, "Parallel", 0.022884
130000, "Built-in", 0.028177
140000, "Sequential", 0.037654
140000, "Parallel", 0.057884
140000, "Built-in", 0.027369
150000, "Sequential", 0.037784
150000, "Parallel", 0.041006
150000, "Built-in", 0.029329
160000, "Sequential", 0.039693
160000, "Parallel", 0.029033
160000, "Built-in", 0.034800
170000, "Sequential", 0.043091
170000, "Parallel", 0.032847
170000, "Built-in", 0.033551
180000, "Sequential", 0.051246
180000, "Parallel", 0.033398
180000, "Built-in", 0.037082
190000, "Sequential", 0.043245
190000, "Parallel", 0.040039
190000, "Built-in", 0.036480
200000, "Sequential", 0.047063
200000, "Parallel", 0.034812
200000, "Built-in", 0.038524
10000, "Sequential", 0.001478
10000, "Parallel", 0.002306
10000, "Built-in", 0.001615
20000, "Sequential", 0.003259
20000, "Parallel", 0.009750
20000, "Built-in", 0.004083
30000, "Sequential", 0.011556
30000, "Parallel", 0.007651
30000, "Built-in", 0.005246
40000, "Sequential", 0.015454
40000, "Parallel", 0.009877
40000, "Built-in", 0.007093
50000, "Sequential", 0.010396
50000, "Parallel", 0.016291
50000, "Built-in", 0.015546
60000, "Sequential", 0.016948
60000, "Parallel", 0.015176
60000, "Built-in", 0.011310
70000, "Sequential", 0.018849
70000, "Parallel", 0.018132
70000, "Built-in", 0.014071
80000, "Sequential", 0.018573
80000, "Parallel", 0.016831
80000, "Built-in", 0.014852
90000, "Sequential", 0.026131
90000, "Parallel", 0.028080
90000, "Built-in", 0.017225
100000, "Sequential", 0.023587
100000, "Parallel", 0.021268
100000, "Built-in", 0.019522
110000, "Sequential", 0.025207
110000, "Parallel", 0.023475
110000, "Built-in", 0.021096
120000, "Sequential", 0.037276
120000, "Parallel", 0.026204
120000, "Built-in", 0.022415
130000, "Sequential", 0.032413
130000, "Parallel", 0.030000
130000, "Built-in", 0.024127
140000, "Sequential", 0.030906
140000, "Parallel", 0.033095
140000, "Built-in", 0.026919
150000, "Sequential", 0.035307
150000, "Parallel", 0.026994
150000, "Built-in", 0.028670
160000, "Sequential", 0.037542
160000, "Parallel", 0.025993
160000, "Built-in", 0.030205
170000, "Sequential", 0.040430
170000, "Parallel", 0.028052
170000, "Built-in", 0.033738
180000, "Sequential", 0.045515
180000, "Parallel", 0.033921
180000, "Built-in", 0.035355
190000, "Sequential", 0.043681
190000, "Parallel", 0.028032
190000, "Built-in", 0.036588
200000, "Sequential", 0.043820
200000, "Parallel", 0.039647
200000, "Built-in", 0.038347
10000, "Sequential", 0.001552
10000, "Parallel", 0.003433
10000, "Built-in", 0.001473
20000, "Sequential", 0.003579
20000, "Parallel", 0.005599
20000, "Built-in", 0.005173
30000, "Sequential", 0.005182
30000, "Parallel", 0.010197
30000, "Built-in", 0.005679
40000, "Sequential", 0.007522
40000, "Parallel", 0.012927
40000, "Built-in", 0.008056
50000, "Sequential", 0.009526
50000, "Parallel", 0.015408
50000, "Built-in", 0.009141
60000, "Sequential", 0.012314
60000, "Parallel", 0.016844
60000, "Built-in", 0.010536
70000, "Sequential", 0.012932
70000, "Parallel", 0.019416
70000, "Built-in", 0.013867
80000, "Sequential", 0.016006
80000, "Parallel", 0.017365
80000, "Built-in", 0.016822
90000, "Sequential", 0.020049
90000, "Parallel", 0.022898
90000, "Built-in", 0.016493
100000, "Sequential", 0.023836
100000, "Parallel", 0.024891
100000, "Built-in", 0.018455
110000, "Sequential", 0.023718
110000, "Parallel", 0.022344
110000, "Built-in", 0.021336
120000, "Sequential", 0.027990
120000, "Parallel", 0.021105
120000, "Built-in", 0.026941
130000, "Sequential", 0.032609
130000, "Parallel", 0.025740
130000, "Built-in", 0.024531
140000, "Sequential", 0.039375
140000, "Parallel", 0.038731
140000, "Built-in", 0.026865
150000, "Sequential", 0.036832
150000, "Parallel", 0.031120
150000, "Built-in", 0.035782
160000, "Sequential", 0.042911
160000, "Parallel", 0.024736
160000, "Built-in", 0.030369
170000, "Sequential", 0.041787
170000, "Parallel", 0.030511
170000, "Built-in", 0.033123
180000, "Sequential", 0.053397
180000, "Parallel", 0.028968
180000, "Built-in", 0.038948
190000, "Sequential", 0.048723
190000, "Parallel", 0.033053
190000, "Built-in", 0.038180
200000, "Sequential", 0.050751
200000, "Parallel", 0.039425
200000, "Built-in", 0.043497
10000, "Sequential", 0.001535
10000, "Parallel", 0.003656
10000, "Built-in", 0.001476
20000, "Sequential", 0.003511
20000, "Parallel", 0.006165
20000, "Built-in", 0.005689
30000, "Sequential", 0.005964
30000, "Parallel", 0.010713
30000, "Built-in", 0.005126
40000, "Sequential", 0.006856
40000, "Parallel", 0.016418
40000, "Built-in", 0.007501
50000, "Sequential", 0.009496
50000, "Parallel", 0.015613
50000, "Built-in", 0.008781
60000, "Sequential", 0.010893
60000, "Parallel", 0.014245
60000, "Built-in", 0.016735
70000, "Sequential", 0.014714
70000, "Parallel", 0.020722
70000, "Built-in", 0.012932
80000, "Sequential", 0.021986
80000, "Parallel", 0.024457
80000, "Built-in", 0.015097
90000, "Sequential", 0.021034
90000, "Parallel", 0.021504
90000, "Built-in", 0.016952
100000, "Sequential", 0.022638
100000, "Parallel", 0.024567
100000, "Built-in", 0.021366
110000, "Sequential", 0.024061
110000, "Parallel", 0.031586
110000, "Built-in", 0.024446
120000, "Sequential", 0.028180
120000, "Parallel", 0.028459
120000, "Built-in", 0.030364
130000, "Sequential", 0.038607
130000, "Parallel", 0.024957
130000, "Built-in", 0.027031
140000, "Sequential", 0.040139
140000, "Parallel", 0.027068
140000, "Built-in", 0.030418
150000, "Sequential", 0.034811
150000, "Parallel", 0.025539
150000, "Built-in", 0.028368
160000, "Sequential", 0.040179
160000, "Parallel", 0.031208
160000, "Built-in", 0.030864
170000, "Sequential", 0.048094
170000, "Parallel", 0.036026
170000, "Built-in", 0.033461
180000, "Sequential", 0.044005
180000, "Parallel", 0.039346
180000, "Built-in", 0.040667
190000, "Sequential", 0.059236
190000, "Parallel", 0.036410
190000, "Built-in", 0.038452
200000, "Sequential", 0.048815
200000, "Parallel", 0.031548
200000, "Built-in", 0.038419
10000, "Sequential", 0.001574
10000, "Parallel", 0.003363
10000, "Built-in", 0.001454
20000, "Sequential", 0.003259
20000, "Parallel", 0.007922
20000, "Built-in", 0.003643
30000, "Sequential", 0.005204
30000, "Parallel", 0.012790
30000, "Built-in", 0.005941
40000, "Sequential", 0.007316
40000, "Parallel", 0.010026
40000, "Built-in", 0.008031
50000, "Sequential", 0.008881
50000, "Parallel", 0.015270
50000, "Built-in", 0.008896
60000, "Sequential", 0.011649
60000, "Parallel", 0.020129
60000, "Built-in", 0.010872
70000, "Sequential", 0.012901
70000, "Parallel", 0.016570
70000, "Built-in", 0.014771
80000, "Sequential", 0.017259
80000, "Parallel", 0.014972
80000, "Built-in", 0.016764
90000, "Sequential", 0.017590
90000, "Parallel", 0.024267
90000, "Built-in", 0.016714
100000, "Sequential", 0.021008
100000, "Parallel", 0.026045
100000, "Built-in", 0.019757
110000, "Sequential", 0.023116
110000, "Parallel", 0.024750
110000, "Built-in", 0.021193
120000, "Sequential", 0.032080
120000, "Parallel", 0.022736
120000, "Built-in", 0.023281
130000, "Sequential", 0.043674
130000, "Parallel", 0.024296
130000, "Built-in", 0.024345
140000, "Sequential", 0.040929
140000, "Parallel", 0.023944
140000, "Built-in", 0.027158
150000, "Sequential", 0.044995
150000, "Parallel", 0.032365
150000, "Built-in", 0.033115
160000, "Sequential", 0.050353
160000, "Parallel", 0.031756
160000, "Built-in", 0.032470
170000, "Sequential", 0.045802
170000, "Parallel", 0.032419
170000, "Built-in", 0.035059
180000, "Sequential", 0.046257
180000, "Parallel", 0.039624
180000, "Built-in", 0.038295
190000, "Sequential", 0.051462
190000, "Parallel", 0.039218
190000, "Built-in", 0.038361
200000, "Sequential", 0.053357
200000, "Parallel", 0.039876
200000, "Built-in", 0.040945
10000, "Sequential", 0.001625
10000, "Parallel", 0.003835
10000, "Built-in", 0.001558
20000, "Sequential", 0.009302
20000, "Parallel", 0.010383
20000, "Built-in", 0.006205
30000, "Sequential", 0.005598
30000, "Parallel", 0.008177
30000, "Built-in", 0.005377
40000, "Sequential", 0.011843
40000, "Parallel", 0.009323
40000, "Built-in", 0.006913
50000, "Sequential", 0.012785
50000, "Parallel", 0.010610
50000, "Built-in", 0.011807
60000, "Sequential", 0.011957
60000, "Parallel", 0.016377
60000, "Built-in", 0.013462
70000, "Sequential", 0.016499
70000, "Parallel", 0.017056
70000, "Built-in", 0.012903
80000, "Sequential", 0.017160
80000, "Parallel", 0.025206
80000, "Built-in", 0.014752
90000, "Sequential", 0.020499
90000, "Parallel", 0.024005
90000, "Built-in", 0.016972
100000, "Sequential", 0.036817
100000, "Parallel", 0.028281
100000, "Built-in", 0.020517
110000, "Sequential", 0.030213
110000, "Parallel", 0.024328
110000, "Built-in", 0.022243
120000, "Sequential", 0.032386
120000, "Parallel", 0.023755
120000, "Built-in", 0.023682
130000, "Sequential", 0.032128
130000, "Parallel", 0.033403
130000, "Built-in", 0.026024
140000, "Sequential", 0.042563
140000, "Parallel", 0.026617
140000, "Built-in", 0.029095
150000, "Sequential", 0.035489
150000, "Parallel", 0.031196
150000, "Built-in", 0.028349
160000, "Sequential", 0.041064
160000, "Parallel", 0.033055
160000, "Built-in", 0.033493
170000, "Sequential", 0.052278
170000, "Parallel", 0.032976
170000, "Built-in", 0.041079
180000, "Sequential", 0.048320
180000, "Parallel", 0.041772
180000, "Built-in", 0.036319
190000, "Sequential", 0.053913
190000, "Parallel", 0.038780
190000, "Built-in", 0.037872
200000, "Sequential", 0.046103
200000, "Parallel", 0.034283
200000, "Built-in", 0.038309
10000, "Sequential", 0.001716
10000, "Parallel", 0.003230
10000, "Built-in", 0.001509
20000, "Sequential", 0.003282
20000, "Parallel", 0.005904
20000, "Built-in", 0.003680
30000, "Sequential", 0.005526
30000, "Parallel", 0.009513
30000, "Built-in", 0.005466
40000, "Sequential", 0.007172
40000, "Parallel", 0.010173
40000, "Built-in", 0.008464
50000, "Sequential", 0.009299
50000, "Parallel", 0.017583
50000, "Built-in", 0.010155
60000, "Sequential", 0.013010
60000, "Parallel", 0.013674
60000, "Built-in", 0.010651
70000, "Sequential", 0.014639
70000, "Parallel", 0.019086
70000, "Built-in", 0.013534
80000, "Sequential", 0.018275
80000, "Parallel", 0.015794
80000, "Built-in", 0.014186
90000, "Sequential", 0.019568
90000, "Parallel", 0.019371
90000, "Built-in", 0.019690
100000, "Sequential", 0.020482
100000, "Parallel", 0.022598
100000, "Built-in", 0.019012
110000, "Sequential", 0.031357
110000, "Parallel", 0.027964
110000, "Built-in", 0.020854
120000, "Sequential", 0.034914
120000, "Parallel", 0.028212
120000, "Built-in", 0.022539
130000, "Sequential", 0.031929
130000, "Parallel", 0.033312
130000, "Built-in", 0.024909
140000, "Sequential", 0.031111
140000, "Parallel", 0.024941
140000, "Built-in", 0.026361
150000, "Sequential", 0.039659
150000, "Parallel", 0.035749
150000, "Built-in", 0.029411
160000, "Sequential", 0.041338
160000, "Parallel", 0.024664
160000, "Built-in", 0.030742
170000, "Sequential", 0.041305
170000, "Parallel", 0.029729
170000, "Built-in", 0.032304
180000, "Sequential", 0.046414
180000, "Parallel", 0.031998
180000, "Built-in", 0.045242
190000, "Sequential", 0.042264
190000, "Parallel", 0.030205
190000, "Built-in", 0.041663
200000, "Sequential", 0.053087
200000, "Parallel", 0.036526
200000, "Built-in", 0.040444
10000, "Sequential", 0.001533
10000, "Parallel", 0.003732
10000, "Built-in", 0.001616
20000, "Sequential", 0.003552
20000, "Parallel", 0.007689
20000, "Built-in", 0.004329
30000, "Sequential", 0.005458
30000, "Parallel", 0.012110
30000, "Built-in", 0.016622
40000, "Sequential", 0.010659
40000, "Parallel", 0.006531
40000, "Built-in", 0.012576
50000, "Sequential", 0.009098
50000, "Parallel", 0.008538
50000, "Built-in", 0.011332
60000, "Sequential", 0.011652
60000, "Parallel", 0.017196
60000, "Built-in", 0.010772
70000, "Sequential", 0.019392
70000, "Parallel", 0.013545
70000, "Built-in", 0.013054
80000, "Sequential", 0.017428
80000, "Parallel", 0.016368
80000, "Built-in", 0.014679
90000, "Sequential", 0.019250
90000, "Parallel", 0.013903
90000, "Built-in", 0.019516
100000, "Sequential", 0.024742
100000, "Parallel", 0.025559
100000, "Built-in", 0.018420
110000, "Sequential", 0.025170
110000, "Parallel", 0.025605
110000, "Built-in", 0.020759
120000, "Sequential", 0.032749
120000, "Parallel", 0.024256
120000, "Built-in", 0.028367
130000, "Sequential", 0.030399
130000, "Parallel", 0.037724
130000, "Built-in", 0.025075
140000, "Sequential", 0.034838
140000, "Parallel", 0.024617
140000, "Built-in", 0.026740
150000, "Sequential", 0.040633
150000, "Parallel", 0.023485
150000, "Built-in", 0.029050
160000, "Sequential", 0.040540
160000, "Parallel", 0.032553
160000, "Built-in", 0.030197
170000, "Sequential", 0.044463
170000, "Parallel", 0.031131
170000, "Built-in", 0.033968
180000, "Sequential", 0.051379
180000, "Parallel", 0.035992
180000, "Built-in", 0.035688
190000, "Sequential", 0.049093
190000, "Parallel", 0.038995
190000, "Built-in", 0.040701
200000, "Sequential", 0.050748
200000, "Parallel", 0.034671
200000, "Built-in", 0.040951
10000, "Sequential", 0.001617
10000, "Parallel", 0.003615
10000, "Built-in", 0.001978
20000, "Sequential", 0.012767
20000, "Parallel", 0.007725
20000, "Built-in", 0.003448
30000, "Sequential", 0.006602
30000, "Parallel", 0.007102
30000, "Built-in", 0.005380
40000, "Sequential", 0.011603
40000, "Parallel", 0.008768
40000, "Built-in", 0.007364
50000, "Sequential", 0.011155
50000, "Parallel", 0.015695
50000, "Built-in", 0.014810
60000, "Sequential", 0.011059
60000, "Parallel", 0.014843
60000, "Built-in", 0.013719
70000, "Sequential", 0.019700
70000, "Parallel", 0.013999
70000, "Built-in", 0.012334
80000, "Sequential", 0.018187
80000, "Parallel", 0.018562
80000, "Built-in", 0.014347
90000, "Sequential", 0.018506
90000, "Parallel", 0.017123
90000, "Built-in", 0.015986
100000, "Sequential", 0.021956
100000, "Parallel", 0.023375
100000, "Built-in", 0.018822
110000, "Sequential", 0.022681
110000, "Parallel", 0.027127
110000, "Built-in", 0.020295
120000, "Sequential", 0.024635
120000, "Parallel", 0.026940
120000, "Built-in", 0.022152
130000, "Sequential", 0.027214
130000, "Parallel", 0.030574
130000, "Built-in", 0.024212
140000, "Sequential", 0.032703
140000, "Parallel", 0.022512
140000, "Built-in", 0.026087
150000, "Sequential", 0.032187
150000, "Parallel", 0.030965
150000, "Built-in", 0.029257
160000, "Sequential", 0.042295
160000, "Parallel", 0.030474
160000, "Built-in", 0.031668
170000, "Sequential", 0.044230
170000, "Parallel", 0.025993
170000, "Built-in", 0.034003
180000, "Sequential", 0.047571
180000, "Parallel", 0.037133
180000, "Built-in", 0.037238
190000, "Sequential", 0.050601
190000, "Parallel", 0.031580
190000, "Built-in", 0.038968
200000, "Sequential", 0.056984
200000, "Parallel", 0.039174
200000, "Built-in", 0.040181
10000, "Sequential", 0.001573
10000, "Parallel", 0.003548
10000, "Built-in", 0.001566
20000, "Sequential", 0.003667
20000, "Parallel", 0.006170
20000, "Built-in", 0.003426
30000, "Sequential", 0.012725
30000, "Parallel", 0.007158
30000, "Built-in", 0.005168
40000, "Sequential", 0.015618
40000, "Parallel", 0.008815
40000, "Built-in", 0.006682
50000, "Sequential", 0.013244
50000, "Parallel", 0.011717
50000, "Built-in", 0.008833
60000, "Sequential", 0.012194
60000, "Parallel", 0.019213
60000, "Built-in", 0.013392
70000, "Sequential", 0.019397
70000, "Parallel", 0.013611
70000, "Built-in", 0.012842
80000, "Sequential", 0.018408
80000, "Parallel", 0.028250
80000, "Built-in", 0.014971
90000, "Sequential", 0.020576
90000, "Parallel", 0.022597
90000, "Built-in", 0.018186
100000, "Sequential", 0.025624
100000, "Parallel", 0.023631
100000, "Built-in", 0.018041
110000, "Sequential", 0.039504
110000, "Parallel", 0.022943
110000, "Built-in", 0.020045
120000, "Sequential", 0.027057
120000, "Parallel", 0.028945
120000, "Built-in", 0.022196
130000, "Sequential", 0.028389
130000, "Parallel", 0.031171
130000, "Built-in", 0.024123
140000, "Sequential", 0.035878
140000, "Parallel", 0.054004
140000, "Built-in", 0.026710
150000, "Sequential", 0.033902
150000, "Parallel", 0.028678
150000, "Built-in", 0.028419
160000, "Sequential", 0.042632
160000, "Parallel", 0.027279
160000, "Built-in", 0.031354
170000, "Sequential", 0.052545
170000, "Parallel", 0.031004
170000, "Built-in", 0.032105
180000, "Sequential", 0.047553
180000, "Parallel", 0.033569
180000, "Built-in", 0.035062
190000, "Sequential", 0.049486
190000, "Parallel", 0.035333
190000, "Built-in", 0.036503
200000, "Sequential", 0.048840
200000, "Parallel", 0.036339
200000, "Built-in", 0.039271
10000, "Sequential", 0.001669
10000, "Parallel", 0.002884
10000, "Built-in", 0.001643
20000, "Sequential", 0.004221
20000, "Parallel", 0.011145
20000, "Built-in", 0.004789
30000, "Sequential", 0.007882
30000, "Parallel", 0.007175
30000, "Built-in", 0.005049
40000, "Sequential", 0.012885
40000, "Parallel", 0.007468
40000, "Built-in", 0.007765
50000, "Sequential", 0.010357
50000, "Parallel", 0.012883
50000, "Built-in", 0.017848
60000, "Sequential", 0.012246
60000, "Parallel", 0.016752
60000, "Built-in", 0.012074
70000, "Sequential", 0.015348
70000, "Parallel", 0.011164
70000, "Built-in", 0.012724
80000, "Sequential", 0.016915
80000, "Parallel", 0.025460
80000, "Built-in", 0.014946
90000, "Sequential", 0.017508
90000, "Parallel", 0.020459
90000, "Built-in", 0.016570
100000, "Sequential", 0.021818
100000, "Parallel", 0.027231
100000, "Built-in", 0.018517
110000, "Sequential", 0.025275
110000, "Parallel", 0.025007
110000, "Built-in", 0.020360
120000, "Sequential", 0.025446
120000, "Parallel", 0.042980
120000, "Built-in", 0.022425
130000, "Sequential", 0.031972
130000, "Parallel", 0.028872
130000, "Built-in", 0.025157
140000, "Sequential", 0.036714
140000, "Parallel", 0.027873
140000, "Built-in", 0.026186
150000, "Sequential", 0.040516
150000, "Parallel", 0.028035
150000, "Built-in", 0.027888
160000, "Sequential", 0.038805
160000, "Parallel", 0.025482
160000, "Built-in", 0.031144
170000, "Sequential", 0.039790
170000, "Parallel", 0.031608
170000, "Built-in", 0.032110
180000, "Sequential", 0.046109
180000, "Parallel", 0.035573
180000, "Built-in", 0.035269
190000, "Sequential", 0.042133
190000, "Parallel", 0.039874
190000, "Built-in", 0.036118
200000, "Sequential", 0.055071
200000, "Parallel", 0.034994
200000, "Built-in", 0.048570
10000, "Sequential", 0.001690
10000, "Parallel", 0.003567
10000, "Built-in", 0.002579
20000, "Sequential", 0.003483
20000, "Parallel", 0.016355
20000, "Built-in", 0.005113
30000, "Sequential", 0.012372
30000, "Parallel", 0.012568
30000, "Built-in", 0.006066
40000, "Sequential", 0.009067
40000, "Parallel", 0.016645
40000, "Built-in", 0.006733
50000, "Sequential", 0.015961
50000, "Parallel", 0.011182
50000, "Built-in", 0.009384
60000, "Sequential", 0.012609
60000, "Parallel", 0.016943
60000, "Built-in", 0.016439
70000, "Sequential", 0.021139
70000, "Parallel", 0.014737
70000, "Built-in", 0.016156
80000, "Sequential", 0.018450
80000, "Parallel", 0.025704
80000, "Built-in", 0.016766
90000, "Sequential", 0.021217
90000, "Parallel", 0.025078
90000, "Built-in", 0.018617
100000, "Sequential", 0.022481
100000, "Parallel", 0.024139
100000, "Built-in", 0.026001
110000, "Sequential", 0.031731
110000, "Parallel", 0.018007
110000, "Built-in", 0.020791
120000, "Sequential", 0.027428
120000, "Parallel", 0.026897
120000, "Built-in", 0.028517
130000, "Sequential", 0.027517
130000, "Parallel", 0.024581
130000, "Built-in", 0.024217
140000, "Sequential", 0.030553
140000, "Parallel", 0.026208
140000, "Built-in", 0.026181
150000, "Sequential", 0.043958
150000, "Parallel", 0.029949
150000, "Built-in", 0.029591
160000, "Sequential", 0.038657
160000, "Parallel", 0.026106
160000, "Built-in", 0.030463
170000, "Sequential", 0.044583
170000, "Parallel", 0.038112
170000, "Built-in", 0.034876
180000, "Sequential", 0.046342
180000, "Parallel", 0.032375
180000, "Built-in", 0.036347
190000, "Sequential", 0.050696
190000, "Parallel", 0.040606
190000, "Built-in", 0.038966
200000, "Sequential", 0.052284
200000, "Parallel", 0.043426
200000, "Built-in", 0.041037
10000, "Sequential", 0.001650
10000, "Parallel", 0.002745
10000, "Built-in", 0.001632
20000, "Sequential", 0.003356
20000, "Parallel", 0.004147
20000, "Built-in", 0.005927
30000, "Sequential", 0.005339
30000, "Parallel", 0.011605
30000, "Built-in", 0.007550
40000, "Sequential", 0.008186
40000, "Parallel", 0.015227
40000, "Built-in", 0.007411
50000, "Sequential", 0.014467
50000, "Parallel", 0.010849
50000, "Built-in", 0.008881
60000, "Sequential", 0.014346
60000, "Parallel", 0.016311
60000, "Built-in", 0.013780
70000, "Sequential", 0.018757
70000, "Parallel", 0.015915
70000, "Built-in", 0.015194
80000, "Sequential", 0.019710
80000, "Parallel", 0.028122
80000, "Built-in", 0.015632
90000, "Sequential", 0.019779
90000, "Parallel", 0.024570
90000, "Built-in", 0.017682
100000, "Sequential", 0.023713
100000, "Parallel", 0.039143
100000, "Built-in", 0.019357
110000, "Sequential", 0.027657
110000, "Parallel", 0.030611
110000, "Built-in", 0.023590
120000, "Sequential", 0.039513
120000, "Parallel", 0.030639
120000, "Built-in", 0.023019
130000, "Sequential", 0.037886
130000, "Parallel", 0.032260
130000, "Built-in", 0.025943
140000, "Sequential", 0.030508
140000, "Parallel", 0.029347
140000, "Built-in", 0.030680
150000, "Sequential", 0.038076
150000, "Parallel", 0.025842
150000, "Built-in", 0.028132
160000, "Sequential", 0.037162
160000, "Parallel", 0.032314
160000, "Built-in", 0.031397
170000, "Sequential", 0.043665
170000, "Parallel", 0.042700
170000, "Built-in", 0.032240
180000, "Sequential", 0.044888
180000, "Parallel", 0.029720
180000, "Built-in", 0.035482
190000, "Sequential", 0.049807
190000, "Parallel", 0.031572
190000, "Built-in", 0.037094
200000, "Sequential", 0.047509
200000, "Parallel", 0.037085
200000, "Built-in", 0.040424
10000, "Sequential", 0.001575
10000, "Parallel", 0.003177
10000, "Built-in", 0.001586
20000, "Sequential", 0.004559
20000, "Parallel", 0.008468
20000, "Built-in", 0.006076
30000, "Sequential", 0.007209
30000, "Parallel", 0.010619
30000, "Built-in", 0.005127
40000, "Sequential", 0.007888
40000, "Parallel", 0.015340
40000, "Built-in", 0.006897
50000, "Sequential", 0.018436
50000, "Parallel", 0.012238
50000, "Built-in", 0.009019
60000, "Sequential", 0.013913
60000, "Parallel", 0.012903
60000, "Built-in", 0.013778
70000, "Sequential", 0.019197
70000, "Parallel", 0.017471
70000, "Built-in", 0.012603
80000, "Sequential", 0.024201
80000, "Parallel", 0.019653
80000, "Built-in", 0.015146
90000, "Sequential", 0.023255
90000, "Parallel", 0.024677
90000, "Built-in", 0.017187
100000, "Sequential", 0.039285
100000, "Parallel", 0.017346
100000, "Built-in", 0.021146
110000, "Sequential", 0.026443
110000, "Parallel", 0.026069
110000, "Built-in", 0.025898
120000, "Sequential", 0.029123
120000, "Parallel", 0.023621
120000, "Built-in", 0.022836
130000, "Sequential", 0.031381
130000, "Parallel", 0.027392
130000, "Built-in", 0.026124
140000, "Sequential", 0.036780
140000, "Parallel", 0.026659
140000, "Built-in", 0.030218
150000, "Sequential", 0.045910
150000, "Parallel", 0.027860
150000, "Built-in", 0.029549
160000, "Sequential", 0.042438
160000, "Parallel", 0.032483
160000, "Built-in", 0.030649
170000, "Sequential", 0.048791
170000, "Parallel", 0.046541
170000, "Built-in", 0.042604
180000, "Sequential", 0.043358
180000, "Parallel", 0.029140
180000, "Built-in", 0.036486
190000, "Sequential", 0.047511
190000, "Parallel", 0.029090
190000, "Built-in", 0.039424
200000, "Sequential", 0.044425
200000, "Parallel", 0.033879
200000, "Built-in", 0.040924
10000, "Sequential", 0.001526
10000, "Parallel", 0.003431
10000, "Built-in", 0.001646
20000, "Sequential", 0.003374
20000, "Parallel", 0.006144
20000, "Built-in", 0.007352
30000, "Sequential", 0.007210
30000, "Parallel", 0.010680
30000, "Built-in", 0.005644
40000, "Sequential", 0.009263
40000, "Parallel", 0.013197
40000, "Built-in", 0.008049
50000, "Sequential", 0.014079
50000, "Parallel", 0.011503
50000, "Built-in", 0.008620
60000, "Sequential", 0.011605
60000, "Parallel", 0.017401
60000, "Built-in", 0.017860
70000, "Sequential", 0.016936
70000, "Parallel", 0.015567
70000, "Built-in", 0.019259
80000, "Sequential", 0.024312
80000, "Parallel", 0.017309
80000, "Built-in", 0.014901
90000, "Sequential", 0.020745
90000, "Parallel", 0.024070
90000, "Built-in", 0.018474
100000, "Sequential", 0.032612
100000, "Parallel", 0.023745
100000, "Built-in", 0.019692
110000, "Sequential", 0.024288
110000, "Parallel", 0.025947
