Size, Type, Time
500000, "Built-in", 0.103427
600000, "Sequential", 0.139330
600000, "Parallel", 0.090207
600000, "Built-in", 0.134327
700000, "Sequential", 0.160455
700000, "Parallel", 0.102720
700000, "Built-in", 0.148711
800000, "Sequential", 0.199306
800000, "Parallel", 0.156643
800000, "Built-in", 0.177339
900000, "Sequential", 0.215767
900000, "Parallel", 0.154313
900000, "Built-in", 0.216747
1000000, "Sequential", 0.243581
1000000, "Parallel", 0.176368
1000000, "Built-in", 0.225088
1100000, "Sequential", 0.260908
1100000, "Parallel", 0.249081
1100000, "Built-in", 0.246396
500000, "Sequential", 0.112489
500000, "Parallel", 0.106121
500000, "Built-in", 0.104250
600000, "Sequential", 0.136956
600000, "Parallel", 0.110720
600000, "Built-in", 0.126722
700000, "Sequential", 0.159033
700000, "Parallel", 0.136431
700000, "Built-in", 0.148770
800000, "Sequential", 0.188350
800000, "Parallel", 0.172263
800000, "Built-in", 0.173913
900000, "Sequential", 0.211815
900000, "Parallel", 0.201371
900000, "Built-in", 0.197810
1000000, "Sequential", 0.235211
1000000, "Parallel", 0.212405
1000000, "Built-in", 0.216096
1100000, "Sequential", 0.260702
1100000, "Parallel", 0.194507
1100000, "Built-in", 0.242544
500000, "Sequential", 0.117703
500000, "Parallel", 0.097765
500000, "Built-in", 0.103901
600000, "Sequential", 0.138187
600000, "Parallel", 0.121278
600000, "Built-in", 0.132071
700000, "Sequential", 0.179702
700000, "Parallel", 0.130395
700000, "Built-in", 0.150243
800000, "Sequential", 0.200422
800000, "Parallel", 0.162989
800000, "Built-in", 0.171422
900000, "Sequential", 0.224194
900000, "Parallel", 0.196786
900000, "Built-in", 0.194580
1000000, "Sequential", 0.254455
1000000, "Parallel", 0.195548
1000000, "Built-in", 0.218830
1100000, "Sequential", 0.263557
1100000, "Parallel", 0.226006
1100000, "Built-in", 0.249622
500000, "Sequential", 0.115513
500000, "Parallel", 0.131939
500000, "Built-in", 0.102378
600000, "Sequential", 0.146203
600000, "Parallel", 0.116274
600000, "Built-in", 0.124623
700000, "Sequential", 0.158245
700000, "Parallel", 0.146420
700000, "Built-in", 0.148195
800000, "Sequential", 0.190721
800000, "Parallel", 0.152323
800000, "Built-in", 0.170284
900000, "Sequential", 0.211792
900000, "Parallel", 0.192211
900000, "Built-in", 0.195146
1000000, "Sequential", 0.234790
1000000, "Parallel", 0.269776
1000000, "Built-in", 0.222314
1100000, "Sequential", 0.260438
1100000, "Parallel", 0.171944
1100000, "Built-in", 0.248339
500000, "Sequential", 0.113937
500000, "Parallel", 0.080507
500000, "Built-in", 0.103139
600000, "Sequential", 0.147284
600000, "Parallel", 0.192640
600000, "Built-in", 0.125510
700000, "Sequential", 0.164607
700000, "Parallel", 0.119064
700000, "Built-in", 0.148297
800000, "Sequential", 0.184700
800000, "Parallel", 0.117873
800000, "Built-in", 0.173235
900000, "Sequential", 0.213001
900000, "Parallel", 0.154564
900000, "Built-in", 0.201002
1000000, "Sequential", 0.228840
1000000, "Parallel", 0.170150
1000000, "Built-in", 0.224459
1100000, "Sequential", 0.270356
1100000, "Parallel", 0.262964
1100000, "Built-in", 0.240804
500000, "Sequential", 0.110495
500000, "Parallel", 0.089927
500000, "Built-in", 0.104387
600000, "Sequential", 0.138468
600000, "Parallel", 0.092784
600000, "Built-in", 0.130075
700000, "Sequential", 0.169005
700000, "Parallel", 0.170595
700000, "Built-in", 0.147735
800000, "Sequential", 0.185872
800000, "Parallel", 0.164178
800000, "Built-in", 0.171595
900000, "Sequential", 0.212009
900000, "Parallel", 0.196284
900000, "Built-in", 0.195453
1000000, "Sequential", 0.240272
1000000, "Parallel", 0.268276
1000000, "Built-in", 0.217530
1100000, "Sequential", 0.270568
1100000, "Parallel", 0.180361
1100000, "Built-in", 0.246456
500000, "Sequential", 0.111924
500000, "Parallel", 0.075841
500000, "Built-in", 0.103086
600000, "Sequential", 0.137984
600000, "Parallel", 0.155215
600000, "Built-in", 0.126192
700000, "Sequential", 0.162719
700000, "Parallel", 0.140924
700000, "Built-in", 0.147689
800000, "Sequential", 0.192789
800000, "Parallel", 0.192033
800000, "Built-in", 0.169840
900000, "Sequential", 0.213882
900000, "Parallel", 0.144108
900000, "Built-in", 0.193265
1000000, "Sequential", 0.235393
1000000, "Parallel", 0.168404
1000000, "Built-in", 0.216746
1100000, "Sequential", 0.260038
1100000, "Parallel", 0.267207
1100000, "Built-in", 0.246186
500000, "Sequential", 0.117547
500000, "Parallel", 0.098141
500000, "Built-in", 0.102350
600000, "Sequential", 0.144017
600000, "Parallel", 0.106412
600000, "Built-in", 0.124808
700000, "Sequential", 0.166336
700000, "Parallel", 0.144710
700000, "Built-in", 0.153856
800000, "Sequential", 0.184244
800000, "Parallel", 0.178580
800000, "Built-in", 0.176095
900000, "Sequential", 0.215704
900000, "Parallel", 0.209642
900000, "Built-in", 0.200158
1000000, "Sequential", 0.241953
1000000, "Parallel", 0.154729
1000000, "Built-in", 0.220822
1100000, "Sequential", 0.267131
1100000, "Parallel", 0.362544
1100000, "Built-in", 0.241117
500000, "Sequential", 0.110886
500000, "Parallel", 0.087781
500000, "Built-in", 0.102631
600000, "Sequential", 0.136806
600000, "Parallel", 0.132580
600000, "Built-in", 0.126330
700000, "Sequential", 0.167148
700000, "Parallel", 0.116934
700000, "Built-in", 0.147019
800000, "Sequential", 0.180169
800000, "Parallel", 0.146665
800000, "Built-in", 0.169771
900000, "Sequential", 0.209613
900000, "Parallel", 0.189289
900000, "Built-in", 0.194106
1000000, "Sequential", 0.239388
1000000, "Parallel", 0.184346
1000000, "Built-in", 0.218407
1100000, "Sequential", 0.280476
1100000, "Parallel", 0.189537
1100000, "Built-in", 0.246587
500000, "Sequential", 0.119606
500000, "Parallel", 0.110973
500000, "Built-in", 0.102395
600000, "Sequential", 0.143011
600000, "Parallel", 0.167944
600000, "Built-in", 0.124493
700000, "Sequential", 0.160420
700000, "Parallel", 0.187865
700000, "Built-in", 0.147720
800000, "Sequential", 0.187115
800000, "Parallel", 0.181751
800000, "Built-in", 0.170065
900000, "Sequential", 0.216313
900000, "Parallel", 0.203647
900000, "Built-in", 0.195522
1000000, "Sequential", 0.246255
1000000, "Parallel", 0.223540
1000000, "Built-in", 0.219467
1100000, "Sequential", 0.272142
1100000, "Parallel", 0.185266
1100000, "Built-in", 0.241357
500000, "Sequential", 0.116107
500000, "Parallel", 0.090737
500000, "Built-in", 0.103565
600000, "Sequential", 0.137927
600000, "Parallel", 0.136577
600000, "Built-in", 0.128400
700000, "Sequential", 0.159896
700000, "Parallel", 0.113793
700000, "Built-in", 0.147885
800000, "Sequential", 0.194169
800000, "Parallel", 0.149398
800000, "Built-in", 0.171099
900000, "Sequential", 0.226010
900000, "Parallel", 0.252981
900000, "Built-in", 0.198553
1000000, "Sequential", 0.242346
1000000, "Parallel", 0.268363
1000000, "Built-in", 0.223834
1100000, "Sequential", 0.258098
1100000, "Parallel", 0.167395
1100000, "Built-in", 0.242278
500000, "Sequential", 0.118157
500000, "Parallel", 0.084992
500000, "Built-in", 0.105155
600000, "Sequential", 0.133682
600000, "Parallel", 0.115562
600000, "Built-in", 0.124860
700000, "Sequential", 0.162130
700000, "Parallel", 0.131564
700000, "Built-in", 0.148077
800000, "Sequential", 0.185895
800000, "Parallel", 0.151359
800000, "Built-in", 0.173806
900000, "Sequential", 0.207930
900000, "Parallel", 0.166591
900000, "Built-in", 0.202770
1000000, "Sequential", 0.237319
1000000, "Parallel", 0.182498
1000000, "Built-in", 0.219351
1100000, "Sequential", 0.258983
1100000, "Parallel", 0.228417
1100000, "Built-in", 0.241755
500000, "Sequential", 0.112619
500000, "Parallel", 0.098240
500000, "Built-in", 0.103689
600000, "Sequential", 0.151447
600000, "Parallel", 0.146137
600000, "Built-in", 0.125704
700000, "Sequential", 0.162447
700000, "Parallel", 0.126504
700000, "Built-in", 0.154050
800000, "Sequential", 0.196292
800000, "Parallel", 0.243439
800000, "Built-in", 0.179086
900000, "Sequential", 0.216763
900000, "Parallel", 0.192420
900000, "Built-in", 0.197151
1000000, "Sequential", 0.231896
1000000, "Parallel", 0.283922
1000000, "Built-in", 0.219768
1100000, "Sequential", 0.265602
1100000, "Parallel", 0.220386
1100000, "Built-in", 0.243417
500000, "Sequential", 0.113399
500000, "Parallel", 0.126251
500000, "Built-in", 0.103002
600000, "Sequential", 0.134108
600000, "Parallel", 0.101712
600000, "Built-in", 0.124605
700000, "Sequential", 0.160813
700000, "Parallel", 0.171445
700000, "Built-in", 0.149041
800000, "Sequential", 0.198564
800000, "Parallel", 0.142931
800000, "Built-in", 0.168940
900000, "Sequential", 0.207885
900000, "Parallel", 0.261799
900000, "Built-in", 0.194452
1000000, "Sequential", 0.237929
1000000, "Parallel", 0.231176
1000000, "Built-in", 0.219273
1100000, "Sequential", 0.266281
1100000, "Parallel", 0.313908
1100000, "Built-in", 0.245566
500000, "Sequential", 0.115355
500000, "Parallel", 0.136328
500000, "Built-in", 0.103336
600000, "Sequential", 0.142614
600000, "Parallel", 0.091011
600000, "Built-in", 0.124192
700000, "Sequential", 0.164323
700000, "Parallel", 0.107885
700000, "Built-in", 0.159908
800000, "Sequential", 0.193493
800000, "Parallel", 0.187760
800000, "Built-in", 0.172269
900000, "Sequential", 0.209461
900000, "Parallel", 0.153958
900000, "Built-in", 0.200615
1000000, "Sequential", 0.240322
1000000, "Parallel", 0.160413
1000000, "Built-in", 0.223334
1100000, "Sequential", 0.268387
1100000, "Parallel", 0.206129
1100000, "Built-in", 0.245942
500000, "Sequential", 0.114141
500000, "Parallel", 0.096632
500000, "Built-in", 0.102425
600000, "Sequential", 0.133008
600000, "Parallel", 0.164767
600000, "Built-in", 0.124800
700000, "Sequential", 0.165780
700000, "Parallel", 0.134094
700000, "Built-in", 0.148402
800000, "Sequential", 0.189796
800000, "Parallel", 0.140653
800000, "Built-in", 0.177010
900000, "Sequential", 0.210328
900000, "Parallel", 0.207543
900000, "Built-in", 0.205979
1000000, "Sequential", 0.253011
1000000, "Parallel", 0.217749
1000000, "Built-in", 0.250623
1100000, "Sequential", 0.273569
1100000, "Parallel", 0.302675
1100000, "Built-in", 0.246532
500000, "Sequential", 0.122905
500000, "Parallel", 0.086562
500000, "Built-in", 0.102794
600000, "Sequential", 0.140389
600000, "Parallel", 0.137128
600000, "Built-in", 0.130925
700000, "Sequential", 0.163340
700000, "Parallel", 0.162553
700000, "Built-in", 0.147690
800000, "Sequential", 0.180742
800000, "Parallel", 0.160302
800000, "Built-in", 0.171640
900000, "Sequential", 0.222559
900000, "Parallel", 0.179612
900000, "Built-in", 0.194626
1000000, "Sequential", 0.237439
1000000, "Parallel", 0.275546
1000000, "Built-in", 0.224525
1100000, "Sequential", 0.256842
1100000, "Parallel", 0.216260
1100000, "Built-in", 0.243321
500000, "Sequential", 0.113618
500000, "Parallel", 0.085183
500000, "Built-in", 0.103430
600000, "Sequential", 0.147017
600000, "Parallel", 0.107460
600000, "Built-in", 0.124865
700000, "Sequential", 0.157194
700000, "Parallel", 0.140560
700000, "Built-in", 0.148180
800000, "Sequential", 0.190164
800000, "Parallel", 0.131637
800000, "Built-in", 0.176055
900000, "Sequential", 0.214723
900000, "Parallel", 0.221813
900000, "Built-in", 0.197133
1000000, "Sequential", 0.234793
1000000, "Parallel", 0.217380
1000000, "Built-in", 0.235193
1100000, "Sequential", 0.262138
1100000, "Parallel", 0.221843
1100000, "Built-in", 0.241587
500000, "Sequential", 0.116073
500000, "Parallel", 0.113507
500000, "Built-in", 0.113985
600000, "Sequential", 0.134373
600000, "Parallel", 0.122535
600000, "Built-in", 0.127540
700000, "Sequential", 0.168692
700000, "Parallel", 0.205501
700000, "Built-in", 0.148134
800000, "Sequential", 0.190264
800000, "Parallel", 0.172553
800000, "Built-in", 0.170946
900000, "Sequential", 0.207034
900000, "Parallel", 0.147135
900000, "Built-in", 0.194105
1000000, "Sequential", 0.235822
1000000, "Parallel", 0.251455
1000000, "Built-in", 0.221669
1100000, "Sequential", 0.255376
1100000, "Parallel", 0.216051
1100000, "Built-in", 0.242714
500000, "Sequential", 0.121581
500000, "Parallel", 0.085487
500000, "Built-in", 0.103487
600000, "Sequential", 0.135507
600000, "Parallel", 0.100822
600000, "Built-in", 0.127216
700000, "Sequential", 0.161061
700000, "Parallel", 0.107520
700000, "Built-in", 0.148095
800000, "Sequential", 0.192221
800000, "Parallel", 0.132251
800000, "Built-in", 0.171102
900000, "Sequential", 0.219877
900000, "Parallel", 0.272920
900000, "Built-in", 0.193865
1000000, "Sequential", 0.241936
1000000, "Parallel", 0.159062
1000000, "Built-in", 0.217779
1100000, "Sequential", 0.268079
1100000, "Parallel", 0.226596
1100000, "Built-in", 0.249278
500000, "Sequential", 0.121904
500000, "Parallel", 0.074832
500000, "Built-in", 0.103802
600000, "Sequential", 0.147311
600000, "Parallel", 0.104036
600000, "Built-in", 0.125520
700000, "Sequential", 0.160347
700000, "Parallel", 0.213913
700000, "Built-in", 0.149459
800000, "Sequential", 0.200044
800000, "Parallel", 0.179937
800000, "Built-in", 0.171231
900000, "Sequential", 0.215178
900000, "Parallel", 0.170212
900000, "Built-in", 0.193155
1000000, "Sequential", 0.226849
1000000, "Parallel", 0.236919
1000000, "Built-in", 0.224952
1100000, "Sequential", 0.255786
1100000, "Parallel", 0.240217
1100000, "Built-in", 0.244818
500000, "Sequential", 0.117515
500000, "Parallel", 0.138635
500000, "Built-in", 0.104901
600000, "Sequential", 0.137657
600000, "Parallel", 0.104681
600000, "Built-in", 0.124567
700000, "Sequential", 0.158908
700000, "Parallel", 0.135728
700000, "Built-in", 0.149488
800000, "Sequential", 0.189502
800000, "Parallel", 0.197410
800000, "Built-in", 0.172457
900000, "Sequential", 0.214564
900000, "Parallel", 0.254812
900000, "Built-in", 0.197891
1000000, "Sequential", 0.241339
1000000, "Parallel", 0.241544
1000000, "Built-in", 0.220962
1100000, "Sequential", 0.262055
1100000, "Parallel", 0.207535
1100000, "Built-in", 0.249434
