Size, Type, Time
400000, "Sequential", 0.096958
400000, "Parallel", 0.079843
400000, "Built-in", 0.080802
500000, "Sequential", 0.129723
500000, "Parallel", 0.095647
500000, "Built-in", 0.102766
10000, "Sequential", 0.001516
10000, "Parallel", 0.025710
10000, "Built-in", 0.001042
100000, "Sequential", 0.026678
100000, "Parallel", 0.032656
100000, "Built-in", 0.018335
200000, "Sequential", 0.052552
200000, "Parallel", 0.039441
200000, "Built-in", 0.037624
300000, "Sequential", 0.073101
300000, "Parallel", 0.057272
300000, "Built-in", 0.063984
400000, "Sequential", 0.089630
400000, "Parallel", 0.091248
400000, "Built-in", 0.080181
500000, "Sequential", 0.114867
500000, "Parallel", 0.123963
500000, "Built-in", 0.102431
10000, "Sequential", 0.001720
10000, "Parallel", 0.026744
10000, "Built-in", 0.001464
100000, "Sequential", 0.022610
100000, "Parallel", 0.034314
100000, "Built-in", 0.017709
200000, "Sequential", 0.046226
200000, "Parallel", 0.042503
200000, "Built-in", 0.039583
300000, "Sequential", 0.078561
300000, "Parallel", 0.057603
300000, "Built-in", 0.058914
400000, "Sequential", 0.088650
400000, "Parallel", 0.082817
400000, "Built-in", 0.080054
500000, "Sequential", 0.117604
500000, "Parallel", 0.124032
500000, "Built-in", 0.102160
10000, "Sequential", 0.001525
10000, "Parallel", 0.023875
10000, "Built-in", 0.001936
100000, "Sequential", 0.024707
100000, "Parallel", 0.036021
100000, "Built-in", 0.025578
200000, "Sequential", 0.045325
200000, "Parallel", 0.037711
200000, "Built-in", 0.038376
300000, "Sequential", 0.077797
300000, "Parallel", 0.072979
300000, "Built-in", 0.058726
400000, "Sequential", 0.088976
400000, "Parallel", 0.099447
400000, "Built-in", 0.106199
500000, "Sequential", 0.111730
500000, "Parallel", 0.093183
500000, "Built-in", 0.110731
10000, "Sequential", 0.001648
10000, "Parallel", 0.026333
10000, "Built-in", 0.001185
100000, "Sequential", 0.022850
100000, "Parallel", 0.038484
100000, "Built-in", 0.017805
200000, "Sequential", 0.048117
200000, "Parallel", 0.045174
200000, "Built-in", 0.038069
300000, "Sequential", 0.069429
300000, "Parallel", 0.066753
300000, "Built-in", 0.058203
400000, "Sequential", 0.091701
400000, "Parallel", 0.131639
400000, "Built-in", 0.080705
500000, "Sequential", 0.115163
500000, "Parallel", 0.107917
500000, "Built-in", 0.103232
10000, "Sequential", 0.001461
10000, "Parallel", 0.029906
10000, "Built-in", 0.001655
100000, "Sequential", 0.021591
100000, "Parallel", 0.041700
100000, "Built-in", 0.020149
200000, "Sequential", 0.048626
200000, "Parallel", 0.045122
200000, "Built-in", 0.038029
300000, "Sequential", 0.070878
300000, "Parallel", 0.055714
300000, "Built-in", 0.058573
400000, "Sequential", 0.099002
400000, "Parallel", 0.098716
400000, "Built-in", 0.087103
500000, "Sequential", 0.116410
500000, "Parallel", 0.115911
500000, "Built-in", 0.101729
10000, "Sequential", 0.001529
10000, "Parallel", 0.025767
10000, "Built-in", 0.001548
100000, "Sequential", 0.044702
100000, "Parallel", 0.021122
100000, "Built-in", 0.034843
200000, "Sequential", 0.048280
200000, "Parallel", 0.053961
200000, "Built-in", 0.037568
300000, "Sequential", 0.067807
300000, "Parallel", 0.068599
300000, "Built-in", 0.058562
400000, "Sequential", 0.089830
400000, "Parallel", 0.100139
400000, "Built-in", 0.079430
500000, "Sequential", 0.109642
500000, "Parallel", 0.125788
500000, "Built-in", 0.102978
10000, "Sequential", 0.010149
10000, "Parallel", 0.031862
10000, "Built-in", 0.002249
100000, "Sequential", 0.021154
100000, "Parallel", 0.027175
100000, "Built-in", 0.017658
200000, "Sequential", 0.053377
200000, "Parallel", 0.040252
200000, "Built-in", 0.037465
300000, "Sequential", 0.068635
300000, "Parallel", 0.060921
300000, "Built-in", 0.059032
400000, "Sequential", 0.096589
400000, "Parallel", 0.100765
400000, "Built-in", 0.080806
500000, "Sequential", 0.133385
500000, "Parallel", 0.100437
500000, "Built-in", 0.131326
10000, "Sequential", 0.001468
10000, "Parallel", 0.021211
10000, "Built-in", 0.002118
100000, "Sequential", 0.023561
100000, "Parallel", 0.032075
100000, "Built-in", 0.018560
200000, "Sequential", 0.045747
200000, "Parallel", 0.045176
200000, "Built-in", 0.038131
300000, "Sequential", 0.069392
300000, "Parallel", 0.063133
300000, "Built-in", 0.067909
400000, "Sequential", 0.091471
400000, "Parallel", 0.080654
400000, "Built-in", 0.079757
500000, "Sequential", 0.112501
500000, "Parallel", 0.115787
500000, "Built-in", 0.103973
10000, "Sequential", 0.001215
10000, "Parallel", 0.021408
10000, "Built-in", 0.005352
100000, "Sequential", 0.026594
100000, "Parallel", 0.038292
100000, "Built-in", 0.017792
200000, "Sequential", 0.052918
200000, "Parallel", 0.052585
200000, "Built-in", 0.038204
300000, "Sequential", 0.073587
300000, "Parallel", 0.070432
300000, "Built-in", 0.058422
400000, "Sequential", 0.100152
400000, "Parallel", 0.059542
400000, "Built-in", 0.080834
500000, "Sequential", 0.114342
500000, "Parallel", 0.134522
500000, "Built-in", 0.111659
10000, "Sequential", 0.001976
10000, "Parallel", 0.029788
10000, "Built-in", 0.002462
100000, "Sequential", 0.021769
100000, "Parallel", 0.035222
100000, "Built-in", 0.018633
200000, "Sequential", 0.046690
200000, "Parallel", 0.041797
200000, "Built-in", 0.037948
300000, "Sequential", 0.067821
300000, "Parallel", 0.067757
300000, "Built-in", 0.058782
400000, "Sequential", 0.089760
400000, "Parallel", 0.081620
400000, "Built-in", 0.079677
500000, "Sequential", 0.116044
500000, "Parallel", 0.086326
500000, "Built-in", 0.102711
10000, "Sequential", 0.001101
10000, "Parallel", 0.021426
10000, "Built-in", 0.001860
100000, "Sequential", 0.023882
100000, "Parallel", 0.040547
100000, "Built-in", 0.018069
200000, "Sequential", 0.048077
200000, "Parallel", 0.043783
200000, "Built-in", 0.038139
300000, "Sequential", 0.068036
300000, "Parallel", 0.067076
300000, "Built-in", 0.059523
400000, "Sequential", 0.092218
400000, "Parallel", 0.085688
400000, "Built-in", 0.080002
500000, "Sequential", 0.122736
500000, "Parallel", 0.115436
500000, "Built-in", 0.102414
10000, "Sequential", 0.001613
10000, "Parallel", 0.028368
10000, "Built-in", 0.002411
100000, "Sequential", 0.022968
100000, "Parallel", 0.031587
100000, "Built-in", 0.018594
200000, "Sequential", 0.046527
200000, "Parallel", 0.042004
200000, "Built-in", 0.038502
300000, "Sequential", 0.070602
300000, "Parallel", 0.079083
300000, "Built-in", 0.058632
400000, "Sequential", 0.092270
400000, "Parallel", 0.110902
400000, "Built-in", 0.080576
500000, "Sequential", 0.114956
500000, "Parallel", 0.119802
500000, "Built-in", 0.102846
10000, "Sequential", 0.001614
10000, "Parallel", 0.025831
10000, "Built-in", 0.002068
100000, "Sequential", 0.022211
100000, "Parallel", 0.037889
100000, "Built-in", 0.018243
200000, "Sequential", 0.050790
200000, "Parallel", 0.038521
200000, "Built-in", 0.037514
300000, "Sequential", 0.069669
300000, "Parallel", 0.075684
300000, "Built-in", 0.058857
400000, "Sequential", 0.091490
400000, "Parallel", 0.111032
400000, "Built-in", 0.080624
500000, "Sequential", 0.113712
500000, "Parallel", 0.113625
500000, "Built-in", 0.108777
10000, "Sequential", 0.001497
10000, "Parallel", 0.021624
10000, "Built-in", 0.001484
100000, "Sequential", 0.022773
100000, "Parallel", 0.036499
100000, "Built-in", 0.023567
200000, "Sequential", 0.045941
200000, "Parallel", 0.044264
200000, "Built-in", 0.037962
300000, "Sequential", 0.067330
300000, "Parallel", 0.054615
300000, "Built-in", 0.059092
400000, "Sequential", 0.091405
400000, "Parallel", 0.099454
400000, "Built-in", 0.080597
500000, "Sequential", 0.116223
500000, "Parallel", 0.102934
500000, "Built-in", 0.102616
10000, "Sequential", 0.001513
10000, "Parallel", 0.026520
10000, "Built-in", 0.002445
100000, "Sequential", 0.021488
100000, "Parallel", 0.037801
100000, "Built-in", 0.017552
200000, "Sequential", 0.044653
200000, "Parallel", 0.056458
200000, "Built-in", 0.037472
300000, "Sequential", 0.071094
300000, "Parallel", 0.054922
300000, "Built-in", 0.058506
400000, "Sequential", 0.087837
400000, "Parallel", 0.070331
400000, "Built-in", 0.081030
500000, "Sequential", 0.111240
500000, "Parallel", 0.105919
500000, "Built-in", 0.102577
10000, "Sequential", 0.001522
10000, "Parallel", 0.025597
10000, "Built-in", 0.001438
100000, "Sequential", 0.020894
100000, "Parallel", 0.032840
100000, "Built-in", 0.017414
200000, "Sequential", 0.047117
200000, "Parallel", 0.045133
200000, "Built-in", 0.039764
300000, "Sequential", 0.070641
300000, "Parallel", 0.058981
300000, "Built-in", 0.058518
400000, "Sequential", 0.096627
400000, "Parallel", 0.072105
400000, "Built-in", 0.080037
500000, "Sequential", 0.115935
500000, "Parallel", 0.106717
500000, "Built-in", 0.102297
10000, "Sequential", 0.001095
10000, "Parallel", 0.026959
10000, "Built-in", 0.000986
100000, "Sequential", 0.021556
100000, "Parallel", 0.039735
100000, "Built-in", 0.018300
200000, "Sequential", 0.044940
200000, "Parallel", 0.043091
200000, "Built-in", 0.037295
300000, "Sequential", 0.068110
300000, "Parallel", 0.061065
300000, "Built-in", 0.057829
400000, "Sequential", 0.088234
400000, "Parallel", 0.070199
400000, "Built-in", 0.079905
500000, "Sequential", 0.115097
500000, "Parallel", 0.111824
500000, "Built-in", 0.101684
10000, "Sequential", 0.001554
10000, "Parallel", 0.032178
10000, "Built-in", 0.002335
100000, "Sequential", 0.021881
100000, "Parallel", 0.039737
100000, "Built-in", 0.018580
200000, "Sequential", 0.047215
200000, "Parallel", 0.045805
200000, "Built-in", 0.037017
300000, "Sequential", 0.068792
300000, "Parallel", 0.045645
300000, "Built-in", 0.060108
400000, "Sequential", 0.090320
400000, "Parallel", 0.100191
400000, "Built-in", 0.080095
500000, "Sequential", 0.112744
500000, "Parallel", 0.109612
500000, "Built-in", 0.102396
10000, "Sequential", 0.001569
10000, "Parallel", 0.025954
10000, "Built-in", 0.001105
100000, "Sequential", 0.023565
100000, "Parallel", 0.034522
100000, "Built-in", 0.018242
200000, "Sequential", 0.045932
200000, "Parallel", 0.048127
200000, "Built-in", 0.037671
300000, "Sequential", 0.070061
300000, "Parallel", 0.072082
300000, "Built-in", 0.058790
400000, "Sequential", 0.091194
400000, "Parallel", 0.091631
400000, "Built-in", 0.080031
500000, "Sequential", 0.112886
500000, "Parallel", 0.098625
500000, "Built-in", 0.103078
10000, "Sequential", 0.001504
10000, "Parallel", 0.022232
10000, "Built-in", 0.001830
100000, "Sequential", 0.020363
100000, "Parallel", 0.036965
100000, "Built-in", 0.017762
200000, "Sequential", 0.042655
200000, "Parallel", 0.044554
200000, "Built-in", 0.037733
300000, "Sequential", 0.067802
300000, "Parallel", 0.077248
300000, "Built-in", 0.061205
400000, "Sequential", 0.089570
400000, "Parallel", 0.082293
400000, "Built-in", 0.079422
500000, "Sequential", 0.113705
500000, "Parallel", 0.114632
500000, "Built-in", 0.102341
10000, "Sequential", 0.001219
10000, "Parallel", 0.028958
10000, "Built-in", 0.002041
100000, "Sequential", 0.023286
100000, "Parallel", 0.031565
100000, "Built-in", 0.019253
200000, "Sequential", 0.049603
200000, "Parallel", 0.039415
200000, "Built-in", 0.057534
300000, "Sequential", 0.070249
300000, "Parallel", 0.061911
300000, "Built-in", 0.061116
400000, "Sequential", 0.094342
400000, "Parallel", 0.080193
400000, "Built-in", 0.079852
500000, "Sequential", 0.114197
500000, "Parallel", 0.091383
500000, "Built-in", 0.106589
10000, "Sequential", 0.001687
10000, "Parallel", 0.014723
10000, "Built-in", 0.002560
100000, "Sequential", 0.023070
100000, "Parallel", 0.022580
100000, "Built-in", 0.017913
200000, "Sequential", 0.048938
200000, "Parallel", 0.038204
200000, "Built-in", 0.038465
300000, "Sequential", 0.074723
300000, "Parallel", 0.071921
300000, "Built-in", 0.058556
400000, "Sequential", 0.095152
400000, "Parallel", 0.081058
400000, "Built-in", 0.079401
500000, "Sequential", 0.114607
500000, "Parallel", 0.106772
500000, "Built-in", 0.101545
